event_id,timestamp,source_ip,destination_ip,event_type,severity,status
EVT08711,2026-01-31 05:55:00,196.118.190.136,10.0.9.19,Ransomware Detected,High,Success
EVT08712,2026-01-31 06:00:00,141.204.83.160,10.0.2.178,Data Exfiltration Attempt,Medium,Blocked
EVT08713,2026-01-31 06:05:00,153.28.141.135,10.0.3.190,Session Hijacking Attempt,High,Failed
EVT08714,2026-01-31 06:10:00,177.33.120.166,10.0.1.9,Login Success,Critical,Success
EVT08715,2026-01-31 06:15:00,213.87.249.181,10.0.4.98,DDoS Attempt,Medium,Success
EVT08716,2026-01-31 06:20:00,142.52.185.52,10.0.8.25,Port Scan,Medium,Success
EVT08717,2026-01-31 06:25:00,219.110.185.110,10.0.4.98,Suspicious Process Execution,Medium,Detected
EVT08718,2026-01-31 06:30:00,154.179.28.255,10.0.4.206,Unauthorized Access,High,Failed
EVT08719,2026-01-31 06:35:00,51.111.178.197,10.0.0.14,Login Success,Low,Blocked
EVT08720,2026-01-31 06:40:00,136.184.32.255,10.0.5.164,Phishing Email,High,Failed
EVT08721,2026-01-31 06:45:00,169.18.133.214,10.0.9.93,Configuration Change,Low,Success
EVT08722,2026-01-31 06:50:00,170.224.243.61,10.0.1.114,Suspicious Process Execution,Critical,Failed
EVT08723,2026-01-31 06:55:00,206.130.74.184,10.0.8.26,Malware Detection,High,Success
EVT08724,2026-01-31 07:00:00,39.88.2.12,10.0.1.10,Brute Force,Medium,Blocked
EVT08725,2026-01-31 07:05:00,86.5.52.220,10.0.3.154,Firewall Rule Change,High,Failed
EVT08726,2026-01-31 07:10:00,161.66.192.40,10.0.5.50,Malware Detection,Medium,Success
EVT08727,2026-01-31 07:15:00,17.7.106.104,10.0.9.87,Configuration Change,Medium,Failed
EVT08728,2026-01-31 07:20:00,153.107.211.52,10.0.7.114,Failed Login,Medium,Success
EVT08729,2026-01-31 07:25:00,219.177.91.80,10.0.3.50,Firewall Rule Change,Medium,Blocked
EVT08730,2026-01-31 07:30:00,202.38.21.236,10.0.9.67,Privilege Escalation,Low,Success
EVT08731,2026-01-31 07:35:00,196.77.205.105,10.0.1.16,Firewall Rule Change,High,Success
EVT08732,2026-01-31 07:40:00,214.230.227.28,10.0.9.179,Web Shell Detected,High,Blocked
EVT08733,2026-01-31 07:45:00,202.241.132.51,10.0.8.4,Brute Force,High,Detected
EVT08734,2026-01-31 07:50:00,91.4.131.16,10.0.9.219,Account Lockout,Low,Failed
EVT08735,2026-01-31 07:55:00,208.139.148.35,10.0.6.143,Phishing Email,Medium,Success
EVT08736,2026-01-31 08:00:00,2.230.107.136,10.0.2.55,VPN Connection,Medium,Detected
EVT08737,2026-01-31 08:05:00,17.108.194.200,10.0.7.1,Privilege Escalation,High,Blocked
EVT08738,2026-01-31 08:10:00,150.224.125.176,10.0.5.112,Port Scan,Critical,Success
EVT08739,2026-01-31 08:15:00,52.133.109.17,10.0.7.75,Suspicious Process Execution,Medium,Detected
EVT08740,2026-01-31 08:20:00,72.15.79.167,10.0.6.106,Configuration Change,Medium,Failed
EVT08741,2026-01-31 08:25:00,63.11.18.192,10.0.1.26,Malware Detection,Low,Failed
EVT08742,2026-01-31 08:30:00,37.53.179.181,10.0.6.27,Port Scan,Medium,Success
EVT08743,2026-01-31 08:35:00,199.8.224.234,10.0.2.41,File Access,High,Blocked
EVT08744,2026-01-31 08:40:00,219.45.239.254,10.0.5.44,Session Hijacking Attempt,Critical,Success
EVT08745,2026-01-31 08:45:00,60.154.36.154,10.0.0.164,USB Device Connected,Low,Failed
EVT08746,2026-01-31 08:50:00,49.3.115.144,10.0.3.147,DDoS Attempt,High,Success
EVT08747,2026-01-31 08:55:00,172.66.130.249,10.0.4.26,Ransomware Detected,Medium,Success
EVT08748,2026-01-31 09:00:00,185.134.177.70,10.0.1.205,Login Success,Medium,Detected
EVT08749,2026-01-31 09:05:00,106.129.38.206,10.0.6.221,Privilege Escalation,Medium,Failed
EVT08750,2026-01-31 09:10:00,88.53.242.56,10.0.7.192,Unauthorized Access,High,Failed
EVT08751,2026-01-31 09:15:00,75.105.255.239,10.0.8.116,Failed Login,High,Success
EVT08752,2026-01-31 09:20:00,207.64.97.54,10.0.4.188,Unauthorized Access,Low,Failed
EVT08753,2026-01-31 09:25:00,199.208.114.115,10.0.3.128,Privilege Escalation,High,Failed
EVT08754,2026-01-31 09:30:00,216.111.174.176,10.0.1.78,Ransomware Detected,Low,Success
EVT08755,2026-01-31 09:35:00,150.36.177.203,10.0.6.139,Suspicious Process Execution,Low,Detected
EVT08756,2026-01-31 09:40:00,179.218.203.104,10.0.4.245,Privilege Escalation,Low,Success
EVT08757,2026-01-31 09:45:00,119.90.150.161,10.0.4.254,VPN Connection,Medium,Detected
EVT08758,2026-01-31 09:50:00,172.214.228.84,10.0.1.228,DNS Tunneling Detected,Medium,Failed
EVT08759,2026-01-31 09:55:00,148.22.58.27,10.0.1.29,Port Scan,Critical,Failed
EVT08760,2026-01-31 10:00:00,194.197.96.186,10.0.1.227,Session Hijacking Attempt,Medium,Failed
EVT08761,2026-01-31 10:05:00,15.87.83.151,10.0.0.155,DNS Tunneling Detected,Medium,Success
EVT08762,2026-01-31 10:10:00,215.7.57.87,10.0.2.227,Malware Detection,Critical,Success
EVT08763,2026-01-31 10:15:00,158.216.181.53,10.0.7.122,Failed Login,Medium,Failed
EVT08764,2026-01-31 10:20:00,194.113.253.5,10.0.5.5,Port Scan,Medium,Detected
EVT08765,2026-01-31 10:25:00,172.132.231.21,10.0.9.46,Malware Detection,High,Failed
EVT08766,2026-01-31 10:30:00,141.73.218.214,10.0.4.128,Credential Dumping,Critical,Blocked
EVT08767,2026-01-31 10:35:00,14.3.197.222,10.0.1.2,Credential Dumping,High,Detected
EVT08768,2026-01-31 10:40:00,79.201.63.224,10.0.6.130,DNS Tunneling Detected,High,Failed
EVT08769,2026-01-31 10:45:00,143.134.148.25,10.0.9.59,Ransomware Detected,Low,Success
EVT08770,2026-01-31 10:50:00,195.248.126.2,10.0.9.15,Login Success,Medium,Failed
EVT08771,2026-01-31 10:55:00,81.90.153.96,10.0.7.100,USB Device Connected,Critical,Success
EVT08772,2026-01-31 11:00:00,92.108.59.70,10.0.6.1,Failed Login,High,Success
EVT08773,2026-01-31 11:05:00,138.142.180.225,10.0.7.73,Suspicious Process Execution,High,Failed
EVT08774,2026-01-31 11:10:00,123.172.27.159,10.0.8.135,Phishing Email,Low,Failed
EVT08775,2026-01-31 11:15:00,104.115.101.161,10.0.7.108,VPN Connection,Medium,Failed
EVT08776,2026-01-31 11:20:00,70.123.24.229,10.0.6.223,Firewall Rule Change,Medium,Detected
EVT08777,2026-01-31 11:25:00,85.27.150.131,10.0.2.225,Port Scan,High,Success
EVT08778,2026-01-31 11:30:00,214.51.102.185,10.0.5.98,Credential Dumping,Medium,Success
EVT08779,2026-01-31 11:35:00,197.48.129.22,10.0.5.170,Login Success,Medium,Blocked
EVT08780,2026-01-31 11:40:00,167.185.198.48,10.0.3.95,Privilege Escalation,Medium,Failed
EVT08781,2026-01-31 11:45:00,94.173.12.207,10.0.2.146,USB Device Connected,Medium,Success
EVT08782,2026-01-31 11:50:00,192.91.46.165,10.0.1.248,USB Device Connected,Medium,Failed
EVT08783,2026-01-31 11:55:00,85.68.23.10,10.0.2.213,Credential Dumping,Medium,Failed
EVT08784,2026-01-31 12:00:00,180.131.53.58,10.0.3.134,USB Device Connected,High,Blocked
EVT08785,2026-01-31 12:05:00,170.187.251.202,10.0.5.243,Brute Force,Medium,Failed
EVT08786,2026-01-31 12:10:00,156.136.161.3,10.0.8.203,DNS Tunneling Detected,Medium,Failed
EVT08787,2026-01-31 12:15:00,208.58.217.182,10.0.1.105,Port Scan,Medium,Success
EVT08788,2026-01-31 12:20:00,221.202.8.89,10.0.4.193,DDoS Attempt,High,Failed
EVT08789,2026-01-31 12:25:00,184.227.185.178,10.0.2.42,VPN Connection,Low,Detected
EVT08790,2026-01-31 12:30:00,211.158.51.5,10.0.5.224,Privilege Escalation,Medium,Failed
EVT08791,2026-01-31 12:35:00,153.150.9.144,10.0.4.137,Session Hijacking Attempt,Medium,Detected
EVT08792,2026-01-31 12:40:00,61.38.232.130,10.0.9.249,Data Exfiltration Attempt,Critical,Failed
EVT08793,2026-01-31 12:45:00,207.39.184.185,10.0.8.228,Privilege Escalation,High,Success
EVT08794,2026-01-31 12:50:00,185.61.103.132,10.0.2.26,Malware Detection,Medium,Detected
EVT08795,2026-01-31 12:55:00,7.151.167.31,10.0.0.141,Web Shell Detected,Medium,Success
EVT08796,2026-01-31 13:00:00,193.43.191.87,10.0.4.235,SQL Injection Attempt,High,Failed
EVT08797,2026-01-31 13:05:00,214.227.178.249,10.0.2.84,Lateral Movement Detected,Low,Success
EVT08798,2026-01-31 13:10:00,200.60.124.136,10.0.8.15,Data Exfiltration Attempt,Medium,Success
EVT08799,2026-01-31 13:15:00,194.43.163.239,10.0.0.136,Port Scan,Medium,Failed
EVT08800,2026-01-31 13:20:00,187.195.18.76,10.0.4.205,Web Shell Detected,Critical,Success
EVT08801,2026-01-31 13:25:00,145.133.88.191,10.0.9.171,Malware Detection,Medium,Success
EVT08802,2026-01-31 13:30:00,150.61.13.25,10.0.9.53,Unauthorized Access,Low,Failed
EVT08803,2026-01-31 13:35:00,203.209.52.234,10.0.5.185,Data Exfiltration Attempt,High,Detected
EVT08804,2026-01-31 13:40:00,147.80.107.181,10.0.9.91,SQL Injection Attempt,Medium,Blocked
EVT08805,2026-01-31 13:45:00,178.213.104.254,10.0.9.3,Configuration Change,Medium,Failed
EVT08806,2026-01-31 13:50:00,220.81.75.124,10.0.2.209,Account Lockout,High,Detected
EVT08807,2026-01-31 13:55:00,195.132.184.219,10.0.3.183,Failed Login,Critical,Failed
EVT08808,2026-01-31 14:00:00,192.1.237.149,10.0.7.62,Malware Detection,Low,Failed
EVT08809,2026-01-31 14:05:00,130.24.203.223,10.0.4.81,Failed Login,Medium,Success
EVT08810,2026-01-31 14:10:00,211.185.41.142,10.0.2.33,Brute Force,Low,Failed
EVT08811,2026-01-31 14:15:00,151.181.50.199,10.0.5.120,Configuration Change,Critical,Detected
EVT08812,2026-01-31 14:20:00,208.155.135.38,10.0.3.244,SQL Injection Attempt,Medium,Success
EVT08813,2026-01-31 14:25:00,188.35.21.130,10.0.7.116,VPN Connection,Critical,Success
EVT08814,2026-01-31 14:30:00,202.180.6.93,10.0.7.137,Configuration Change,High,Failed
EVT08815,2026-01-31 14:35:00,41.218.220.5,10.0.4.114,Phishing Email,High,Failed
EVT08816,2026-01-31 14:40:00,212.141.87.93,10.0.3.70,Port Scan,High,Success
EVT08817,2026-01-31 14:45:00,155.170.52.11,10.0.7.151,DNS Tunneling Detected,High,Failed
EVT08818,2026-01-31 14:50:00,42.178.228.153,10.0.2.183,File Access,Low,Detected
EVT08819,2026-01-31 14:55:00,62.31.159.161,10.0.5.229,DNS Tunneling Detected,Medium,Detected
EVT08820,2026-01-31 15:00:00,148.137.208.72,10.0.8.45,Ransomware Detected,Medium,Failed
EVT08821,2026-01-31 15:05:00,33.39.30.104,10.0.5.169,Session Hijacking Attempt,Low,Failed
EVT08822,2026-01-31 15:10:00,219.155.20.163,10.0.7.197,Phishing Email,High,Success
EVT08823,2026-01-31 15:15:00,86.90.7.76,10.0.0.90,Suspicious Process Execution,High,Failed
EVT08824,2026-01-31 15:20:00,194.238.112.249,10.0.9.146,Web Shell Detected,Medium,Detected
EVT08825,2026-01-31 15:25:00,195.146.85.145,10.0.5.163,Configuration Change,Medium,Blocked
EVT08826,2026-01-31 15:30:00,208.181.52.179,10.0.3.140,DDoS Attempt,Low,Detected
EVT08827,2026-01-31 15:35:00,193.126.248.150,10.0.3.52,Failed Login,Medium,Success
EVT08828,2026-01-31 15:40:00,138.25.177.105,10.0.2.114,USB Device Connected,Medium,Detected
EVT08829,2026-01-31 15:45:00,157.12.136.77,10.0.2.36,VPN Connection,Low,Success
EVT08830,2026-01-31 15:50:00,148.242.159.135,10.0.4.29,Privilege Escalation,High,Success
EVT08831,2026-01-31 15:55:00,208.117.82.225,10.0.6.124,Suspicious Process Execution,Low,Success
EVT08832,2026-01-31 16:00:00,216.155.59.5,10.0.1.164,Suspicious Process Execution,Critical,Detected
EVT08833,2026-01-31 16:05:00,184.125.172.171,10.0.7.157,Account Lockout,High,Success
EVT08834,2026-01-31 16:10:00,218.93.135.226,10.0.2.46,Port Scan,Critical,Success
EVT08835,2026-01-31 16:15:00,107.151.210.91,10.0.8.50,VPN Connection,Medium,Blocked
EVT08836,2026-01-31 16:20:00,128.78.90.41,10.0.7.223,Account Lockout,Low,Success
EVT08837,2026-01-31 16:25:00,108.110.189.47,10.0.2.52,Phishing Email,Medium,Failed
EVT08838,2026-01-31 16:30:00,103.106.6.244,10.0.9.177,Unauthorized Access,Medium,Failed
EVT08839,2026-01-31 16:35:00,133.98.202.57,10.0.2.13,File Access,Critical,Blocked
EVT08840,2026-01-31 16:40:00,199.111.98.14,10.0.1.230,Login Success,High,Failed
EVT08841,2026-01-31 16:45:00,132.117.150.151,10.0.0.209,Port Scan,High,Blocked
EVT08842,2026-01-31 16:50:00,187.94.242.189,10.0.4.205,Unauthorized Access,Critical,Failed
EVT08843,2026-01-31 16:55:00,179.253.249.98,10.0.2.246,Configuration Change,High,Success
EVT08844,2026-01-31 17:00:00,214.6.92.139,10.0.8.243,SQL Injection Attempt,High,Failed
EVT08845,2026-01-31 17:05:00,48.120.170.183,10.0.5.18,Failed Login,Critical,Detected
EVT08846,2026-01-31 17:10:00,131.107.221.118,10.0.8.37,VPN Connection,Low,Blocked
EVT08847,2026-01-31 17:15:00,59.55.31.249,10.0.5.39,Suspicious Process Execution,High,Success
EVT08848,2026-01-31 17:20:00,123.17.229.20,10.0.4.35,Unauthorized Access,High,Detected
EVT08849,2026-01-31 17:25:00,205.172.105.160,10.0.4.82,Session Hijacking Attempt,Medium,Detected
EVT08850,2026-01-31 17:30:00,176.244.86.146,10.0.5.146,Firewall Rule Change,Medium,Blocked
EVT08851,2026-01-31 17:35:00,22.238.131.250,10.0.3.222,File Access,Critical,Success
EVT08852,2026-01-31 17:40:00,66.65.46.115,10.0.5.87,Configuration Change,Low,Detected
EVT08853,2026-01-31 17:45:00,140.213.167.185,10.0.1.75,VPN Connection,Medium,Failed
EVT08854,2026-01-31 17:50:00,104.152.227.59,10.0.5.58,Phishing Email,Medium,Detected
EVT08855,2026-01-31 17:55:00,175.255.150.149,10.0.5.125,Malware Detection,High,Detected
EVT08856,2026-01-31 18:00:00,179.12.45.227,10.0.8.47,Port Scan,High,Blocked
EVT08857,2026-01-31 18:05:00,129.194.252.172,10.0.2.206,DDoS Attempt,Low,Blocked
EVT08858,2026-01-31 18:10:00,212.89.92.84,10.0.2.61,Phishing Email,Medium,Blocked
EVT08859,2026-01-31 18:15:00,195.26.201.15,10.0.4.83,Port Scan,Low,Success
EVT08860,2026-01-31 18:20:00,91.128.161.113,10.0.2.130,Phishing Email,Medium,Success
EVT08861,2026-01-31 18:25:00,197.224.93.65,10.0.4.31,DNS Tunneling Detected,Medium,Blocked
EVT08862,2026-01-31 18:30:00,141.24.39.20,10.0.9.163,Failed Login,High,Detected
EVT08863,2026-01-31 18:35:00,199.143.105.63,10.0.4.233,Account Lockout,Medium,Failed
EVT08864,2026-01-31 18:40:00,40.228.134.163,10.0.5.243,Phishing Email,Medium,Blocked
EVT08865,2026-01-31 18:45:00,109.145.179.207,10.0.6.235,Phishing Email,Critical,Success
EVT08866,2026-01-31 18:50:00,156.173.140.94,10.0.7.201,DDoS Attempt,Medium,Success
EVT08867,2026-01-31 18:55:00,39.146.229.7,10.0.2.217,Credential Dumping,Medium,Failed
EVT08868,2026-01-31 19:00:00,217.147.216.218,10.0.2.5,DDoS Attempt,Critical,Blocked
EVT08869,2026-01-31 19:05:00,211.63.13.184,10.0.2.200,Data Exfiltration Attempt,Medium,Blocked
EVT08870,2026-01-31 19:10:00,15.45.54.130,10.0.3.33,Firewall Rule Change,High,Failed
EVT08871,2026-01-31 19:15:00,8.35.47.64,10.0.6.190,File Access,Medium,Detected
EVT08872,2026-01-31 19:20:00,104.169.93.2,10.0.9.111,USB Device Connected,Medium,Success
EVT08873,2026-01-31 19:25:00,147.240.107.37,10.0.5.192,Failed Login,Low,Success
EVT08874,2026-01-31 19:30:00,185.211.247.106,10.0.8.177,Suspicious Process Execution,Low,Success
EVT08875,2026-01-31 19:35:00,196.191.130.220,10.0.9.115,Login Success,Medium,Detected
EVT08876,2026-01-31 19:40:00,216.176.216.209,10.0.4.220,Account Lockout,Low,Success
EVT08877,2026-01-31 19:45:00,77.160.91.106,10.0.3.213,Firewall Rule Change,High,Success
EVT08878,2026-01-31 19:50:00,78.164.93.223,10.0.4.170,Ransomware Detected,Medium,Success
EVT08879,2026-01-31 19:55:00,172.93.189.118,10.0.4.148,VPN Connection,High,Detected
EVT08880,2026-01-31 20:00:00,130.126.22.184,10.0.5.86,VPN Connection,Critical,Failed
EVT08881,2026-01-31 20:05:00,134.155.173.9,10.0.3.92,File Access,High,Blocked
EVT08882,2026-01-31 20:10:00,197.18.198.42,10.0.6.254,Brute Force,Critical,Failed
EVT08883,2026-01-31 20:15:00,133.155.60.191,10.0.6.14,Account Lockout,Low,Failed
EVT08884,2026-01-31 20:20:00,184.145.207.127,10.0.8.217,Login Success,Low,Blocked
EVT08885,2026-01-31 20:25:00,159.24.72.18,10.0.6.111,Failed Login,High,Detected
EVT08886,2026-01-31 20:30:00,212.81.6.143,10.0.1.108,Suspicious Process Execution,Low,Failed
EVT08887,2026-01-31 20:35:00,208.233.194.4,10.0.9.224,DDoS Attempt,Medium,Failed
EVT08888,2026-01-31 20:40:00,135.41.52.157,10.0.6.124,Data Exfiltration Attempt,High,Failed
EVT08889,2026-01-31 20:45:00,183.142.254.46,10.0.3.210,Malware Detection,High,Detected
EVT08890,2026-01-31 20:50:00,166.238.200.38,10.0.1.198,VPN Connection,Medium,Success
EVT08891,2026-01-31 20:55:00,69.154.249.228,10.0.1.33,USB Device Connected,Medium,Success
EVT08892,2026-01-31 21:00:00,186.166.117.42,10.0.8.37,Account Lockout,Medium,Success
EVT08893,2026-01-31 21:05:00,42.132.152.76,10.0.7.68,Failed Login,Medium,Failed
EVT08894,2026-01-31 21:10:00,93.102.91.68,10.0.6.97,Ransomware Detected,Medium,Success
EVT08895,2026-01-31 21:15:00,128.233.168.104,10.0.0.32,Suspicious Process Execution,Low,Success
EVT08896,2026-01-31 21:20:00,205.216.120.187,10.0.1.132,Unauthorized Access,Low,Failed
EVT08897,2026-01-31 21:25:00,84.100.163.120,10.0.9.140,DNS Tunneling Detected,Medium,Success
EVT08898,2026-01-31 21:30:00,211.86.123.67,10.0.8.10,Lateral Movement Detected,High,Success
EVT08899,2026-01-31 21:35:00,188.253.96.126,10.0.6.7,Privilege Escalation,Low,Success
EVT08900,2026-01-31 21:40:00,204.161.97.109,10.0.1.5,Data Exfiltration Attempt,Low,Detected
EVT08901,2026-01-31 21:45:00,132.145.10.202,10.0.7.95,Ransomware Detected,Medium,Detected
EVT08902,2026-01-31 21:50:00,187.218.219.99,10.0.1.243,VPN Connection,Medium,Success
EVT08903,2026-01-31 21:55:00,15.184.250.227,10.0.0.41,Session Hijacking Attempt,Low,Blocked
EVT08904,2026-01-31 22:00:00,163.181.106.42,10.0.5.47,File Access,Low,Detected
EVT08905,2026-01-31 22:05:00,219.232.201.29,10.0.7.154,Ransomware Detected,Medium,Blocked
EVT08906,2026-01-31 22:10:00,201.135.11.188,10.0.8.101,Port Scan,Low,Success
EVT08907,2026-01-31 22:15:00,162.161.187.137,10.0.1.102,Login Success,Medium,Success
EVT08908,2026-01-31 22:20:00,192.138.163.174,10.0.6.191,Failed Login,Medium,Blocked
EVT08909,2026-01-31 22:25:00,112.101.111.16,10.0.0.219,Web Shell Detected,Critical,Success
EVT08910,2026-01-31 22:30:00,218.0.19.192,10.0.0.112,Web Shell Detected,Critical,Success
EVT08911,2026-01-31 22:35:00,128.166.144.159,10.0.9.238,Account Lockout,Medium,Success
EVT08912,2026-01-31 22:40:00,192.120.161.163,10.0.3.211,Privilege Escalation,High,Success
EVT08913,2026-01-31 22:45:00,202.128.56.100,10.0.4.237,Data Exfiltration Attempt,High,Failed
EVT08914,2026-01-31 22:50:00,129.140.207.180,10.0.3.208,DDoS Attempt,Low,Blocked
EVT08915,2026-01-31 22:55:00,161.164.63.236,10.0.9.213,Unauthorized Access,High,Success
EVT08916,2026-01-31 23:00:00,46.76.70.204,10.0.7.203,Account Lockout,Critical,Failed
EVT08917,2026-01-31 23:05:00,91.100.245.112,10.0.1.107,Web Shell Detected,Medium,Success
EVT08918,2026-01-31 23:10:00,191.105.72.54,10.0.8.215,Malware Detection,High,Blocked
EVT08919,2026-01-31 23:15:00,165.142.46.152,10.0.4.227,Firewall Rule Change,Medium,Success
EVT08920,2026-01-31 23:20:00,87.160.23.173,10.0.9.34,SQL Injection Attempt,High,Success
EVT08921,2026-01-31 23:25:00,210.65.115.198,10.0.7.122,Lateral Movement Detected,High,Success
EVT08922,2026-01-31 23:30:00,198.33.137.87,10.0.0.37,USB Device Connected,Medium,Blocked
EVT08923,2026-01-31 23:35:00,219.189.4.166,10.0.6.112,Failed Login,Critical,Detected
EVT08924,2026-01-31 23:40:00,34.117.255.93,10.0.4.185,Login Success,Low,Success
EVT08925,2026-01-31 23:45:00,177.229.178.114,10.0.5.61,Privilege Escalation,High,Failed
EVT08926,2026-01-31 23:50:00,192.20.191.119,10.0.7.78,VPN Connection,High,Failed
EVT08927,2026-01-31 23:55:00,130.94.8.97,10.0.4.111,Session Hijacking Attempt,High,Success
EVT08928,2026-02-01 00:00:00,159.101.52.120,10.0.6.132,Account Lockout,Critical,Success
EVT08929,2026-02-01 00:05:00,170.118.41.224,10.0.8.21,SQL Injection Attempt,High,Success
EVT08930,2026-02-01 00:10:00,142.137.21.11,10.0.1.20,DDoS Attempt,High,Success
EVT08931,2026-02-01 00:15:00,16.235.203.150,10.0.4.25,DNS Tunneling Detected,High,Detected
EVT08932,2026-02-01 00:20:00,164.251.46.191,10.0.9.44,VPN Connection,Critical,Failed
EVT08933,2026-02-01 00:25:00,41.217.247.228,10.0.5.88,Credential Dumping,Critical,Failed
EVT08934,2026-02-01 00:30:00,96.155.93.80,10.0.7.75,Firewall Rule Change,High,Success
EVT08935,2026-02-01 00:35:00,211.202.69.65,10.0.1.28,Suspicious Process Execution,High,Failed
EVT08936,2026-02-01 00:40:00,44.19.63.183,10.0.8.89,Privilege Escalation,Medium,Failed
EVT08937,2026-02-01 00:45:00,47.249.194.22,10.0.8.241,DNS Tunneling Detected,Low,Blocked
EVT08938,2026-02-01 00:50:00,122.100.8.15,10.0.8.64,Port Scan,Low,Failed
EVT08939,2026-02-01 00:55:00,52.210.237.20,10.0.7.234,Port Scan,Medium,Blocked
EVT08940,2026-02-01 01:00:00,220.63.144.213,10.0.8.109,Session Hijacking Attempt,Medium,Failed
EVT08941,2026-02-01 01:05:00,196.134.5.114,10.0.4.133,File Access,Medium,Failed
EVT08942,2026-02-01 01:10:00,44.153.179.5,10.0.2.149,Lateral Movement Detected,High,Failed
EVT08943,2026-02-01 01:15:00,199.178.128.5,10.0.3.29,Firewall Rule Change,Critical,Failed
EVT08944,2026-02-01 01:20:00,178.166.193.63,10.0.2.201,Data Exfiltration Attempt,Medium,Success
EVT08945,2026-02-01 01:25:00,160.78.125.201,10.0.4.215,Account Lockout,Medium,Failed
EVT08946,2026-02-01 01:30:00,91.144.12.40,10.0.6.224,Web Shell Detected,High,Detected
EVT08947,2026-02-01 01:35:00,133.184.59.182,10.0.9.166,Configuration Change,Medium,Failed
EVT08948,2026-02-01 01:40:00,221.224.221.233,10.0.8.118,Privilege Escalation,Low,Success
EVT08949,2026-02-01 01:45:00,52.57.14.159,10.0.5.125,Phishing Email,High,Success
EVT08950,2026-02-01 01:50:00,131.65.176.23,10.0.4.88,Account Lockout,Medium,Success
EVT08951,2026-02-01 01:55:00,213.243.70.68,10.0.0.83,File Access,High,Success
EVT08952,2026-02-01 02:00:00,136.148.165.9,10.0.5.228,SQL Injection Attempt,Medium,Failed
EVT08953,2026-02-01 02:05:00,161.204.138.188,10.0.4.11,DDoS Attempt,Medium,Failed
EVT08954,2026-02-01 02:10:00,104.67.33.2,10.0.3.115,Credential Dumping,Medium,Success
