event_id,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,ml_prediction,ioc_status,asset_name,asset_criticality_label,asset_criticality_verified
EVT07139,0.51,51.0,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.067321+00:00,Critical,39.19,Normal,3.0,No IOC Match,,IT-PC-0032,Unknown,False,,5,Normal,No IOC Match,IT-PC-0032,Unknown,False
EVT07140,0.3756,37.56,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067354+00:00,Medium,15.8,Normal,6.8,No IOC Match,,OPS-MOB-0133,Unknown,False,,0,Normal,No IOC Match,OPS-MOB-0133,Unknown,False
EVT07141,0.4954,49.54,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.067388+00:00,High,46.72,Normal,4.6,No IOC Match,,IT-SRV-0065,Unknown,False,,6,Normal,No IOC Match,IT-SRV-0065,Unknown,False
EVT07142,0.3777,37.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067440+00:00,High,23.45,Normal,2.8,No IOC Match,,ENG-SW-0101,Unknown,False,,0,Normal,No IOC Match,ENG-SW-0101,Unknown,False
EVT07143,0.4209,42.09,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067480+00:00,High,24.5,Normal,4.4,No IOC Match,,FIN-MOB-0095,Unknown,False,,0,Normal,No IOC Match,FIN-MOB-0095,Unknown,False
EVT07144,0.5563,55.63,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067514+00:00,Critical,37.23,Normal,5.1,No IOC Match,,OPS-SRV-0055,Unknown,False,,0,Normal,No IOC Match,OPS-SRV-0055,Unknown,False
EVT07145,0.2745,27.45,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067548+00:00,Low,30.03,Normal,4.1,No IOC Match,,LEG-PRT-0003,Unknown,False,,0,Normal,No IOC Match,LEG-PRT-0003,Unknown,False
EVT07146,0.454,45.4,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.067583+00:00,Low,41.88,Normal,9.8,No IOC Match,,HR-MOB-0088,Unknown,False,,0,Normal,No IOC Match,HR-MOB-0088,Unknown,False
EVT07147,0.3364,33.64,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067617+00:00,Medium,45.65,Normal,1.5,No IOC Match,,IT-IOT-0052,Unknown,False,,0,Normal,No IOC Match,IT-IOT-0052,Unknown,False
EVT07148,0.6863,68.63,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.067653+00:00,Critical,51.62,Normal,8.5,No IOC Match,,SAL-SW-0034,Unknown,False,,3,Normal,No IOC Match,SAL-SW-0034,Unknown,False
EVT07149,0.6032,60.32,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067687+00:00,High,54.81,Normal,7.9,No IOC Match,,FIN-PC-0002,Unknown,False,,0,Normal,No IOC Match,FIN-PC-0002,Unknown,False
EVT07150,0.4741,47.41,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067721+00:00,High,32.72,Normal,5.5,No IOC Match,,HR-MOB-0093,Unknown,False,,0,Normal,No IOC Match,HR-MOB-0093,Unknown,False
EVT07151,0.499,49.9,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067754+00:00,Critical,26.88,Normal,4.1,No IOC Match,,MKT-RTR-0045,Unknown,False,,0,Normal,No IOC Match,MKT-RTR-0045,Unknown,False
EVT07152,0.3995,39.95,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067788+00:00,Medium,56.24,Normal,2.7,No IOC Match,,FIN-MOB-0003,Unknown,False,,4,Normal,No IOC Match,FIN-MOB-0003,Unknown,False
EVT07153,0.4195,41.95,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.067822+00:00,Medium,45.05,Normal,4.9,No IOC Match,,MKT-DB-0114,Unknown,False,,6,Normal,No IOC Match,MKT-DB-0114,Unknown,False
EVT07154,0.5273,52.73,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.067858+00:00,High,28.94,Normal,8.1,No IOC Match,,SAL-IOT-0041,Unknown,False,,0,Normal,No IOC Match,SAL-IOT-0041,Unknown,False
EVT07155,0.2846,28.46,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067892+00:00,Medium,13.87,Normal,3.4,No IOC Match,,HR-FW-0101,Unknown,False,,0,Normal,No IOC Match,HR-FW-0101,Unknown,False
EVT07156,0.3684,36.84,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067926+00:00,Medium,25.48,Normal,5.3,No IOC Match,,ENG-MOB-0138,Unknown,False,,0,Normal,No IOC Match,ENG-MOB-0138,Unknown,False
EVT07157,0.4072,40.72,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067959+00:00,Medium,31.49,Normal,6.1,No IOC Match,,FIN-PRT-0011,Unknown,False,,1,Normal,No IOC Match,FIN-PRT-0011,Unknown,False
EVT07158,0.2473,24.73,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.067993+00:00,Medium,24.33,Normal,0.6,No IOC Match,,MKT-DB-0005,Unknown,False,,0,Normal,No IOC Match,MKT-DB-0005,Unknown,False
EVT07159,0.5554,55.54,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068029+00:00,High,29.12,Normal,9.2,No IOC Match,,MKT-LAP-0022,Unknown,False,,0,Normal,No IOC Match,MKT-LAP-0022,Unknown,False
EVT07160,0.3236,32.36,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068062+00:00,High,23.76,Normal,0.6,No IOC Match,,OPS-SW-0092,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0092,Unknown,False
EVT07161,0.4849,48.49,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068096+00:00,High,29.76,Normal,6.3,No IOC Match,,ENG-PRT-0025,Unknown,False,,0,Normal,No IOC Match,ENG-PRT-0025,Unknown,False
EVT07162,0.4257,42.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068129+00:00,Medium,27.83,Normal,7.3,No IOC Match,,LEG-PC-0078,Unknown,False,,0,Normal,No IOC Match,LEG-PC-0078,Unknown,False
EVT07163,0.3505,35.05,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068163+00:00,High,16.35,Normal,2.6,No IOC Match,,SAL-SW-0003,Unknown,False,,0,Normal,No IOC Match,SAL-SW-0003,Unknown,False
EVT07164,0.4087,40.87,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.068199+00:00,Medium,45.57,Normal,4.4,No IOC Match,,MKT-IOT-0077,Unknown,False,,5,Normal,No IOC Match,MKT-IOT-0077,Unknown,False
EVT07165,0.546,54.6,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068232+00:00,Medium,57.52,Normal,8.4,No IOC Match,,OPS-LAP-0101,Unknown,False,,0,Normal,No IOC Match,OPS-LAP-0101,Unknown,False
EVT07166,0.3536,35.36,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068266+00:00,Medium,30.35,Normal,4.1,No IOC Match,,LEG-LAP-0036,Unknown,False,,0,Normal,No IOC Match,LEG-LAP-0036,Unknown,False
EVT07167,0.5482,54.82,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068300+00:00,High,31.62,Normal,8.6,No IOC Match,,MKT-MOB-0060,Unknown,False,,0,Normal,No IOC Match,MKT-MOB-0060,Unknown,False
EVT07168,0.1992,19.92,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068334+00:00,Low,33.13,Normal,0.7,No IOC Match,,HR-LAP-0081,Unknown,False,,0,Normal,No IOC Match,HR-LAP-0081,Unknown,False
EVT07169,0.2832,28.32,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068370+00:00,Low,27.22,Normal,4.8,No IOC Match,,MKT-PC-0014,Unknown,False,,0,Normal,No IOC Match,MKT-PC-0014,Unknown,False
EVT07170,0.4075,40.75,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068424+00:00,Low,42.2,Normal,7.9,No IOC Match,,SAL-MOB-0106,Unknown,False,,0,Normal,No IOC Match,SAL-MOB-0106,Unknown,False
EVT07171,0.4142,41.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068463+00:00,High,31.15,Normal,3.3,No IOC Match,,FIN-MOB-0046,Unknown,False,,3,Normal,No IOC Match,FIN-MOB-0046,Unknown,False
EVT07172,0.2903,29.03,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.068497+00:00,Medium,39.7,Normal,0.4,No IOC Match,,ENG-PRT-0021,Unknown,False,,5,Normal,No IOC Match,ENG-PRT-0021,Unknown,False
EVT07173,0.5173,51.73,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.068531+00:00,High,50.54,Normal,5.0,No IOC Match,,MKT-PRT-0027,Unknown,False,,7,Normal,No IOC Match,MKT-PRT-0027,Unknown,False
EVT07174,0.646,64.6,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.068565+00:00,Critical,69.91,Suspicious,4.6,No IOC Match,,MKT-LAP-0056,Unknown,False,,8,Suspicious,No IOC Match,MKT-LAP-0056,Unknown,False
EVT07175,0.5723,57.23,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068602+00:00,Critical,37.54,Normal,5.7,No IOC Match,,LEG-MOB-0025,Unknown,False,,0,Normal,No IOC Match,LEG-MOB-0025,Unknown,False
EVT07176,0.1753,17.53,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068635+00:00,Low,19.09,Normal,1.5,No IOC Match,,HR-RTR-0074,Unknown,False,,0,Normal,No IOC Match,HR-RTR-0074,Unknown,False
EVT07177,0.2317,23.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068669+00:00,Low,21.15,Normal,3.5,No IOC Match,,IT-IOT-0098,Unknown,False,,0,Normal,No IOC Match,IT-IOT-0098,Unknown,False
EVT07178,0.2909,29.09,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068703+00:00,High,14.88,Normal,0.4,No IOC Match,,OPS-IOT-0023,Unknown,False,,0,Normal,No IOC Match,OPS-IOT-0023,Unknown,False
EVT07179,0.2277,22.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068737+00:00,Medium,16.45,Normal,0.8,No IOC Match,,HR-IOT-0029,Unknown,False,,0,Normal,No IOC Match,HR-IOT-0029,Unknown,False
EVT07180,0.5727,57.27,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068773+00:00,Medium,56.46,Normal,9.6,No IOC Match,,MKT-RTR-0029,Unknown,False,,0,Normal,No IOC Match,MKT-RTR-0029,Unknown,False
EVT07181,0.2896,28.96,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.068806+00:00,Medium,41.06,Normal,0.2,No IOC Match,,IT-IOT-0126,Unknown,False,,7,Normal,No IOC Match,IT-IOT-0126,Unknown,False
EVT07182,0.5324,53.24,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068840+00:00,High,31.37,Normal,8.0,No IOC Match,,IT-LAP-0013,Unknown,False,,0,Normal,No IOC Match,IT-LAP-0013,Unknown,False
EVT07183,0.6222,62.22,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068875+00:00,High,57.71,Normal,8.3,No IOC Match,,MKT-LAP-0036,Unknown,False,,0,Normal,No IOC Match,MKT-LAP-0036,Unknown,False
EVT07184,0.5464,54.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068921+00:00,Critical,23.65,Normal,6.4,No IOC Match,,FIN-SW-0128,Unknown,False,,0,Normal,No IOC Match,FIN-SW-0128,Unknown,False
EVT07185,0.5711,57.11,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.068959+00:00,Medium,60.74,Normal,9.0,No IOC Match,,OPS-IOT-0049,Unknown,False,,0,Normal,No IOC Match,OPS-IOT-0049,Unknown,False
EVT07186,0.2278,22.78,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.068993+00:00,Medium,17.31,Normal,0.7,No IOC Match,,IT-LAP-0132,Unknown,False,,0,Normal,No IOC Match,IT-LAP-0132,Unknown,False
EVT07187,0.5286,52.86,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.069028+00:00,Medium,59.96,Normal,7.4,No IOC Match,,SAL-SRV-0137,Unknown,False,,8,Normal,No IOC Match,SAL-SRV-0137,Unknown,False
EVT07188,0.4393,43.93,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069061+00:00,Medium,40.19,Normal,6.3,No IOC Match,,LEG-SW-0076,Unknown,False,,2,Normal,No IOC Match,LEG-SW-0076,Unknown,False
EVT07189,0.4604,46.04,Moderate,Review When Possible,True,[],1.0,0.25,['High CVSS vulnerability'],2026-09-02T05:58:32.069097+00:00,Medium,38.97,Normal,9.4,No IOC Match,,FIN-DB-0019,Low,True,0.25,0,Normal,No IOC Match,FIN-DB-0019,Low,True
EVT07190,0.4763,47.63,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069133+00:00,Medium,45.61,Normal,7.1,No IOC Match,,IT-FW-0118,Unknown,False,,0,Normal,No IOC Match,IT-FW-0118,Unknown,False
EVT07191,0.4113,41.13,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069168+00:00,Critical,25.21,Normal,0.8,No IOC Match,,ENG-MOB-0068,Unknown,False,,0,Normal,No IOC Match,ENG-MOB-0068,Unknown,False
EVT07192,0.1799,17.99,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069202+00:00,Low,17.38,Normal,1.9,No IOC Match,,HR-SRV-0067,Unknown,False,,0,Normal,No IOC Match,HR-SRV-0067,Unknown,False
EVT07193,0.4332,43.32,Moderate,Review When Possible,True,[],1.0,0.75,['Multiple failed login attempts'],2026-09-02T05:58:32.069238+00:00,Medium,38.48,Normal,3.1,No IOC Match,,FIN-RTR-0049,High,True,0.75,7,Normal,No IOC Match,FIN-RTR-0049,High,True
EVT07194,0.5083,50.83,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.069272+00:00,Low,66.47,Normal,8.9,No IOC Match,,HR-IOT-0059,Unknown,False,,4,Normal,No IOC Match,HR-IOT-0059,Unknown,False
EVT07195,0.3005,30.05,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069308+00:00,Medium,18.96,Normal,3.4,No IOC Match,,LEG-PC-0095,Unknown,False,,0,Normal,No IOC Match,LEG-PC-0095,Unknown,False
EVT07196,0.2755,27.55,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069341+00:00,Medium,11.77,Normal,3.3,No IOC Match,,IT-SW-0048,Unknown,False,,0,Normal,No IOC Match,IT-SW-0048,Unknown,False
EVT07197,0.2325,23.25,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069375+00:00,Medium,12.4,Normal,1.5,No IOC Match,,OPS-SW-0092,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0092,Unknown,False
EVT07198,0.3583,35.83,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069429+00:00,High,28.45,Normal,1.4,No IOC Match,,FIN-SW-0009,Unknown,False,,2,Normal,No IOC Match,FIN-SW-0009,Unknown,False
EVT07199,0.5601,56.01,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069468+00:00,Critical,35.24,Normal,5.5,No IOC Match,,HR-LAP-0106,Unknown,False,,0,Normal,No IOC Match,HR-LAP-0106,Unknown,False
EVT07200,0.8265,82.65,Critical,Immediate Investigation,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:32.069502+00:00,Critical,84.49,Suspicious,10.0,No IOC Match,,SAL-LAP-0027,Unknown,False,,8,Suspicious,No IOC Match,SAL-LAP-0027,Unknown,False
EVT07201,0.2577,25.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069539+00:00,Medium,14.06,Normal,2.3,No IOC Match,,ENG-LAP-0082,Unknown,False,,0,Normal,No IOC Match,ENG-LAP-0082,Unknown,False
EVT07202,0.3293,32.93,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069573+00:00,High,17.58,Normal,1.6,No IOC Match,,SAL-DB-0123,Unknown,False,,1,Normal,No IOC Match,SAL-DB-0123,Unknown,False
EVT07203,0.5775,57.75,Moderate,Review When Possible,True,[],1.0,0.5,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:32.069608+00:00,Medium,64.21,Normal,9.6,No IOC Match,,MKT-MOB-0072,Medium,True,0.5,7,Normal,No IOC Match,MKT-MOB-0072,Medium,True
EVT07204,0.2231,22.31,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069642+00:00,Medium,7.8,Normal,1.7,No IOC Match,,IT-IOT-0056,Unknown,False,,0,Normal,No IOC Match,IT-IOT-0056,Unknown,False
EVT07205,0.6556,65.56,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.069678+00:00,High,64.38,Normal,8.8,No IOC Match,,SAL-FW-0010,Unknown,False,,1,Normal,No IOC Match,SAL-FW-0010,Unknown,False
EVT07206,0.5724,57.24,Moderate,Review When Possible,True,[],1.0,0.5,['High CVSS vulnerability'],2026-09-02T05:58:32.069716+00:00,High,38.77,Normal,9.4,No IOC Match,,HR-MOB-0060,Medium,True,0.5,0,Normal,No IOC Match,HR-MOB-0060,Medium,True
EVT07207,0.3486,34.86,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069750+00:00,Medium,39.94,Normal,2.7,No IOC Match,,HR-RTR-0092,Unknown,False,,0,Normal,No IOC Match,HR-RTR-0092,Unknown,False
EVT07208,0.3262,32.62,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069784+00:00,Low,28.18,Normal,6.4,No IOC Match,,ENG-PRT-0115,Unknown,False,,0,Normal,No IOC Match,ENG-PRT-0115,Unknown,False
EVT07209,0.3939,39.39,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069818+00:00,Critical,21.25,Normal,0.6,No IOC Match,,ENG-PRT-0037,Unknown,False,,0,Normal,No IOC Match,ENG-PRT-0037,Unknown,False
EVT07210,0.4736,47.36,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069852+00:00,Critical,25.94,Normal,3.2,No IOC Match,,SAL-LAP-0026,Unknown,False,,0,Normal,No IOC Match,SAL-LAP-0026,Unknown,False
EVT07211,0.4104,41.04,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.069891+00:00,Low,39.92,Normal,8.3,No IOC Match,,OPS-PC-0040,Unknown,False,,0,Normal,No IOC Match,OPS-PC-0040,Unknown,False
EVT07212,0.5837,58.37,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.069925+00:00,High,34.18,Normal,9.7,No IOC Match,,MKT-FW-0051,Unknown,False,,0,Normal,No IOC Match,MKT-FW-0051,Unknown,False
EVT07213,0.2822,28.22,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.069959+00:00,Low,62.09,Suspicious,0.4,No IOC Match,,ENG-DB-0077,Unknown,False,,7,Suspicious,No IOC Match,ENG-DB-0077,Unknown,False
EVT07214,0.5226,52.26,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.069993+00:00,Critical,40.82,Normal,3.3,No IOC Match,,MKT-PC-0099,Unknown,False,,0,Normal,No IOC Match,MKT-PC-0099,Unknown,False
EVT07215,0.2317,23.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070069+00:00,Medium,20.14,Normal,0.5,No IOC Match,,SAL-SRV-0040,Unknown,False,,0,Normal,No IOC Match,SAL-SRV-0040,Unknown,False
EVT07216,0.2267,22.67,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.070109+00:00,Low,43.54,Normal,0.5,No IOC Match,,FIN-LAP-0122,Unknown,False,,5,Normal,No IOC Match,FIN-LAP-0122,Unknown,False
EVT07217,0.4387,43.87,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070143+00:00,Medium,27.18,Normal,7.9,No IOC Match,,ENG-SRV-0017,Unknown,False,,0,Normal,No IOC Match,ENG-SRV-0017,Unknown,False
EVT07218,0.5762,57.62,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070177+00:00,Critical,40.38,Normal,5.5,No IOC Match,,OPS-FW-0002,Unknown,False,,0,Normal,No IOC Match,OPS-FW-0002,Unknown,False
EVT07219,0.3642,36.42,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070211+00:00,Low,43.54,Normal,6.0,No IOC Match,,SAL-DB-0061,Unknown,False,,3,Normal,No IOC Match,SAL-DB-0061,Unknown,False
EVT07220,0.4933,49.33,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070245+00:00,Critical,27.46,Normal,3.8,No IOC Match,,HR-DB-0110,Unknown,False,,0,Normal,No IOC Match,HR-DB-0110,Unknown,False
EVT07221,0.427,42.7,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.070279+00:00,Low,40.44,Normal,8.9,No IOC Match,,OPS-RTR-0064,Unknown,False,,1,Normal,No IOC Match,OPS-RTR-0064,Unknown,False
EVT07222,0.2533,25.33,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070315+00:00,Medium,11.07,Normal,2.5,No IOC Match,,IT-IOT-0071,Unknown,False,,0,Normal,No IOC Match,IT-IOT-0071,Unknown,False
EVT07223,0.6675,66.75,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.070349+00:00,Critical,40.79,Normal,9.1,No IOC Match,,SAL-DB-0062,Unknown,False,,0,Normal,No IOC Match,SAL-DB-0062,Unknown,False
EVT07224,0.5421,54.21,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070383+00:00,Critical,55.08,Suspicious,2.3,No IOC Match,,SAL-DB-0017,Unknown,False,,0,Suspicious,No IOC Match,SAL-DB-0017,Unknown,False
EVT07225,0.4583,45.83,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070444+00:00,High,25.25,Normal,5.8,No IOC Match,,FIN-LAP-0107,Unknown,False,,0,Normal,No IOC Match,FIN-LAP-0107,Unknown,False
EVT07226,0.4011,40.11,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070482+00:00,Medium,39.14,Normal,4.9,No IOC Match,,HR-RTR-0040,Unknown,False,,2,Normal,No IOC Match,HR-RTR-0040,Unknown,False
EVT07227,0.4875,48.75,Moderate,Review When Possible,True,[],1.0,0.75,[],2026-09-02T05:58:32.070522+00:00,Low,48.4,Normal,7.7,No IOC Match,,MKT-PRT-0060,High,True,0.75,3,Normal,No IOC Match,MKT-PRT-0060,High,True
EVT07228,0.5396,53.96,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.070557+00:00,High,32.86,Normal,8.1,No IOC Match,,FIN-RTR-0047,Unknown,False,,0,Normal,No IOC Match,FIN-RTR-0047,Unknown,False
EVT07229,0.3981,39.81,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070591+00:00,Medium,28.59,Normal,6.1,No IOC Match,,MKT-PRT-0052,Unknown,False,,0,Normal,No IOC Match,MKT-PRT-0052,Unknown,False
EVT07230,0.4393,43.93,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.070625+00:00,Low,44.39,Normal,8.9,No IOC Match,,OPS-SRV-0090,Unknown,False,,1,Normal,No IOC Match,OPS-SRV-0090,Unknown,False
EVT07231,0.4343,43.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.070660+00:00,High,35.19,Normal,3.6,No IOC Match,,LEG-PRT-0061,Unknown,False,,3,Normal,No IOC Match,LEG-PRT-0061,Unknown,False
