event_id,timestamp,source_ip,destination_ip,event_type,ioc_status,ioc_type,ioc_value,threat_name,threat_actor,ioc_confidence,ioc_severity,indicator_id,matched_from,enrichment_source
EVT09403,2026-02-02 15:35:00,184.190.41.88,10.0.3.250,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09404,2026-02-02 15:40:00,69.238.175.56,10.0.4.131,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09405,2026-02-02 15:45:00,68.203.149.7,10.0.3.189,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09406,2026-02-02 15:50:00,130.110.29.41,10.0.6.35,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT09407,2026-02-02 15:55:00,53.149.50.170,10.0.0.235,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT09408,2026-02-02 16:00:00,223.28.152.132,10.0.9.27,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09409,2026-02-02 16:05:00,200.157.132.86,10.0.9.185,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09410,2026-02-02 16:10:00,121.105.162.23,10.0.9.173,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09411,2026-02-02 16:15:00,55.153.245.53,10.0.9.85,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09412,2026-02-02 16:20:00,115.124.187.8,10.0.2.136,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT09413,2026-02-02 16:25:00,202.45.197.94,10.0.1.43,Login Success,No IOC Match,,,,,,,,,No Match
EVT09414,2026-02-02 16:30:00,174.13.149.19,10.0.4.7,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09415,2026-02-02 16:35:00,149.41.16.216,10.0.0.94,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09416,2026-02-02 16:40:00,214.93.138.88,10.0.7.212,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09417,2026-02-02 16:45:00,146.24.48.210,10.0.6.126,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09418,2026-02-02 16:50:00,42.215.49.131,10.0.5.95,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09419,2026-02-02 16:55:00,206.133.241.103,10.0.8.92,File Access,No IOC Match,,,,,,,,,No Match
EVT09420,2026-02-02 17:00:00,210.106.147.95,10.0.0.113,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09421,2026-02-02 17:05:00,24.26.152.150,10.0.7.48,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09422,2026-02-02 17:10:00,147.170.15.237,10.0.4.36,Failed Login,No IOC Match,,,,,,,,,No Match
EVT09423,2026-02-02 17:15:00,222.119.174.40,10.0.3.154,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT09424,2026-02-02 17:20:00,152.174.78.183,10.0.9.56,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09425,2026-02-02 17:25:00,152.176.134.146,10.0.8.128,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09426,2026-02-02 17:30:00,206.121.82.103,10.0.3.78,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09427,2026-02-02 17:35:00,206.74.246.162,10.0.8.155,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09428,2026-02-02 17:40:00,98.199.89.24,10.0.7.71,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09429,2026-02-02 17:45:00,202.75.159.37,10.0.4.247,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09430,2026-02-02 17:50:00,57.22.5.67,10.0.2.11,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09431,2026-02-02 17:55:00,181.240.50.212,10.0.0.179,File Access,No IOC Match,,,,,,,,,No Match
EVT09432,2026-02-02 18:00:00,78.77.158.123,10.0.9.251,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09433,2026-02-02 18:05:00,154.26.75.75,10.0.6.224,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09434,2026-02-02 18:10:00,122.13.22.81,10.0.0.182,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09435,2026-02-02 18:15:00,192.16.111.83,10.0.4.204,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09436,2026-02-02 18:20:00,106.5.144.248,10.0.5.185,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09437,2026-02-02 18:25:00,171.53.249.138,10.0.6.195,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09438,2026-02-02 18:30:00,95.209.22.87,10.0.4.93,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09439,2026-02-02 18:35:00,165.216.149.240,10.0.2.42,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09440,2026-02-02 18:40:00,22.24.121.203,10.0.4.224,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09441,2026-02-02 18:45:00,79.146.157.248,10.0.9.126,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09442,2026-02-02 18:50:00,200.247.168.144,10.0.0.32,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09443,2026-02-02 18:55:00,208.123.148.10,10.0.3.178,Login Success,No IOC Match,,,,,,,,,No Match
EVT09444,2026-02-02 19:00:00,155.185.126.189,10.0.3.98,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09445,2026-02-02 19:05:00,180.196.104.74,10.0.2.198,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09446,2026-02-02 19:10:00,216.103.246.127,10.0.8.6,Login Success,No IOC Match,,,,,,,,,No Match
EVT09447,2026-02-02 19:15:00,16.209.162.98,10.0.4.204,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09448,2026-02-02 19:20:00,56.55.254.61,10.0.8.45,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT09449,2026-02-02 19:25:00,81.181.148.24,10.0.7.233,File Access,No IOC Match,,,,,,,,,No Match
EVT09450,2026-02-02 19:30:00,212.170.122.11,10.0.3.158,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09451,2026-02-02 19:35:00,222.182.224.112,10.0.7.105,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09452,2026-02-02 19:40:00,146.129.159.115,10.0.5.33,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09453,2026-02-02 19:45:00,220.187.193.34,10.0.2.101,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09454,2026-02-02 19:50:00,7.128.165.208,10.0.5.123,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT09455,2026-02-02 19:55:00,33.217.27.120,10.0.9.138,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09456,2026-02-02 20:00:00,134.152.84.233,10.0.6.111,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09457,2026-02-02 20:05:00,26.53.175.30,10.0.6.3,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT09458,2026-02-02 20:10:00,176.128.43.117,10.0.9.52,Login Success,No IOC Match,,,,,,,,,No Match
EVT09459,2026-02-02 20:15:00,158.141.76.58,10.0.2.243,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09460,2026-02-02 20:20:00,154.179.97.40,10.0.1.179,File Access,No IOC Match,,,,,,,,,No Match
EVT09461,2026-02-02 20:25:00,47.6.122.192,10.0.2.120,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09462,2026-02-02 20:30:00,59.196.180.18,10.0.8.222,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09463,2026-02-02 20:35:00,214.245.177.192,10.0.6.169,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09464,2026-02-02 20:40:00,11.122.188.253,10.0.1.216,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09465,2026-02-02 20:45:00,200.229.173.67,10.0.2.239,Login Success,No IOC Match,,,,,,,,,No Match
EVT09466,2026-02-02 20:50:00,83.203.43.153,10.0.7.30,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09467,2026-02-02 20:55:00,13.10.67.142,10.0.2.63,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09468,2026-02-02 21:00:00,155.214.101.201,10.0.6.129,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09469,2026-02-02 21:05:00,211.70.123.75,10.0.1.181,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09470,2026-02-02 21:10:00,203.240.67.109,10.0.1.21,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09471,2026-02-02 21:15:00,37.149.215.113,10.0.1.108,File Access,No IOC Match,,,,,,,,,No Match
EVT09472,2026-02-02 21:20:00,113.131.6.121,10.0.4.32,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09473,2026-02-02 21:25:00,134.244.164.142,10.0.9.140,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09474,2026-02-02 21:30:00,81.194.246.242,10.0.3.133,Login Success,No IOC Match,,,,,,,,,No Match
EVT09475,2026-02-02 21:35:00,222.215.182.41,10.0.7.239,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09476,2026-02-02 21:40:00,154.84.19.140,10.0.0.22,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09477,2026-02-02 21:45:00,178.236.235.108,10.0.8.110,Login Success,No IOC Match,,,,,,,,,No Match
EVT09478,2026-02-02 21:50:00,134.37.46.189,10.0.5.22,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09479,2026-02-02 21:55:00,133.168.112.46,10.0.2.106,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09480,2026-02-02 22:00:00,143.169.227.73,10.0.0.189,File Access,No IOC Match,,,,,,,,,No Match
EVT09481,2026-02-02 22:05:00,174.151.185.128,10.0.9.107,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09482,2026-02-02 22:10:00,150.141.138.206,10.0.8.124,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09483,2026-02-02 22:15:00,130.145.61.197,10.0.2.194,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09484,2026-02-02 22:20:00,81.140.23.7,10.0.1.172,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09485,2026-02-02 22:25:00,56.243.110.53,10.0.9.230,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09486,2026-02-02 22:30:00,91.177.80.28,10.0.7.248,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09487,2026-02-02 22:35:00,219.31.213.18,10.0.5.207,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09488,2026-02-02 22:40:00,195.141.168.209,10.0.8.94,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09489,2026-02-02 22:45:00,196.225.6.70,10.0.9.27,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT09490,2026-02-02 22:50:00,215.106.54.209,10.0.4.29,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09491,2026-02-02 22:55:00,113.61.137.177,10.0.7.89,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09492,2026-02-02 23:00:00,206.130.20.61,10.0.7.85,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09493,2026-02-02 23:05:00,175.12.180.225,10.0.2.29,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09494,2026-02-02 23:10:00,204.14.60.55,10.0.7.156,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09495,2026-02-02 23:15:00,193.14.93.12,10.0.5.192,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT09496,2026-02-02 23:20:00,138.126.238.208,10.0.0.250,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09497,2026-02-02 23:25:00,200.73.2.175,10.0.3.121,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09498,2026-02-02 23:30:00,40.86.16.143,10.0.3.249,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09499,2026-02-02 23:35:00,207.12.124.230,10.0.0.248,Login Success,No IOC Match,,,,,,,,,No Match
EVT09500,2026-02-02 23:40:00,68.246.194.64,10.0.9.130,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09501,2026-02-02 23:45:00,223.183.71.239,10.0.2.5,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09502,2026-02-02 23:50:00,210.103.191.128,10.0.7.40,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09503,2026-02-02 23:55:00,17.86.78.241,10.0.4.165,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09504,2026-02-03 00:00:00,206.2.172.62,10.0.8.221,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09505,2026-02-03 00:05:00,66.67.93.36,10.0.2.141,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09506,2026-02-03 00:10:00,40.69.167.179,10.0.7.108,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09507,2026-02-03 00:15:00,210.50.18.208,10.0.2.43,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT09508,2026-02-03 00:20:00,12.254.158.34,10.0.8.160,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09509,2026-02-03 00:25:00,172.77.35.128,10.0.1.129,File Access,No IOC Match,,,,,,,,,No Match
EVT09510,2026-02-03 00:30:00,117.118.122.209,10.0.8.115,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09511,2026-02-03 00:35:00,121.86.130.122,10.0.5.206,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09512,2026-02-03 00:40:00,193.66.146.173,10.0.5.203,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09513,2026-02-03 00:45:00,170.29.227.13,10.0.5.152,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09514,2026-02-03 00:50:00,200.5.158.218,10.0.6.124,Login Success,No IOC Match,,,,,,,,,No Match
EVT09515,2026-02-03 00:55:00,204.13.232.84,10.0.2.101,Login Success,No IOC Match,,,,,,,,,No Match
EVT09516,2026-02-03 01:00:00,171.153.142.252,10.0.9.142,Login Success,No IOC Match,,,,,,,,,No Match
EVT09517,2026-02-03 01:05:00,222.33.233.163,10.0.8.243,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09518,2026-02-03 01:10:00,158.158.88.66,10.0.0.27,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT09519,2026-02-03 01:15:00,223.40.236.5,10.0.5.18,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09520,2026-02-03 01:20:00,140.187.20.12,10.0.6.128,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09521,2026-02-03 01:25:00,74.72.77.44,10.0.2.178,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09522,2026-02-03 01:30:00,204.147.23.249,10.0.6.94,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09523,2026-02-03 01:35:00,105.82.168.154,10.0.8.178,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT09524,2026-02-03 01:40:00,107.197.30.96,10.0.5.48,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09525,2026-02-03 01:45:00,168.201.3.27,10.0.5.149,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT09526,2026-02-03 01:50:00,199.73.146.33,10.0.9.108,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09527,2026-02-03 01:55:00,169.153.223.239,10.0.3.123,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT09528,2026-02-03 02:00:00,188.157.164.195,10.0.9.181,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09529,2026-02-03 02:05:00,42.104.0.195,10.0.3.44,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09530,2026-02-03 02:10:00,68.88.239.81,10.0.6.245,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09531,2026-02-03 02:15:00,48.72.143.199,10.0.6.6,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT09532,2026-02-03 02:20:00,91.186.237.198,10.0.1.53,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09533,2026-02-03 02:25:00,163.179.78.137,10.0.3.250,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09534,2026-02-03 02:30:00,151.64.165.155,10.0.7.149,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09535,2026-02-03 02:35:00,208.41.218.92,10.0.4.246,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09536,2026-02-03 02:40:00,181.98.188.146,10.0.9.115,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09537,2026-02-03 02:45:00,152.38.201.58,10.0.6.131,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09538,2026-02-03 02:50:00,192.179.249.131,10.0.4.171,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT09539,2026-02-03 02:55:00,185.188.29.57,10.0.6.44,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09540,2026-02-03 03:00:00,56.132.94.142,10.0.3.244,Ransomware Detected,No IOC Match,,,,,,,,,No Match
EVT09541,2026-02-03 03:05:00,190.227.249.169,10.0.0.151,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09542,2026-02-03 03:10:00,195.185.223.13,10.0.8.25,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09543,2026-02-03 03:15:00,113.15.149.131,10.0.8.195,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09544,2026-02-03 03:20:00,147.233.226.131,10.0.9.92,Data Exfiltration Attempt,No IOC Match,,,,,,,,,No Match
EVT09545,2026-02-03 03:25:00,147.1.178.59,10.0.6.90,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09546,2026-02-03 03:30:00,94.96.84.166,10.0.1.21,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09547,2026-02-03 03:35:00,180.177.90.0,10.0.4.32,File Access,No IOC Match,,,,,,,,,No Match
EVT09548,2026-02-03 03:40:00,202.35.161.72,10.0.2.149,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09549,2026-02-03 03:45:00,146.231.46.216,10.0.9.143,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09550,2026-02-03 03:50:00,6.86.204.229,10.0.0.126,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT09551,2026-02-03 03:55:00,54.20.65.159,10.0.1.242,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09552,2026-02-03 04:00:00,200.63.72.142,10.0.4.180,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09553,2026-02-03 04:05:00,149.233.85.107,10.0.9.40,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09554,2026-02-03 04:10:00,197.50.161.129,10.0.7.208,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT09555,2026-02-03 04:15:00,194.11.240.190,10.0.3.161,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09556,2026-02-03 04:20:00,175.145.68.89,10.0.0.76,File Access,No IOC Match,,,,,,,,,No Match
EVT09557,2026-02-03 04:25:00,99.243.98.97,10.0.7.238,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT09558,2026-02-03 04:30:00,194.133.89.32,10.0.4.148,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09559,2026-02-03 04:35:00,209.67.144.247,10.0.7.232,Failed Login,No IOC Match,,,,,,,,,No Match
EVT09560,2026-02-03 04:40:00,135.190.174.29,10.0.2.28,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09561,2026-02-03 04:45:00,29.179.4.87,10.0.2.239,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09562,2026-02-03 04:50:00,132.93.42.6,10.0.5.118,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09563,2026-02-03 04:55:00,216.68.250.121,10.0.0.99,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09564,2026-02-03 05:00:00,173.141.57.69,10.0.9.4,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT09565,2026-02-03 05:05:00,93.43.130.59,10.0.9.117,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09566,2026-02-03 05:10:00,143.78.98.152,10.0.3.234,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09567,2026-02-03 05:15:00,29.175.62.218,10.0.1.139,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09568,2026-02-03 05:20:00,126.61.215.183,10.0.4.118,File Access,No IOC Match,,,,,,,,,No Match
EVT09569,2026-02-03 05:25:00,211.156.152.17,10.0.6.64,File Access,No IOC Match,,,,,,,,,No Match
EVT09570,2026-02-03 05:30:00,144.166.13.104,10.0.4.65,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09571,2026-02-03 05:35:00,26.78.61.41,10.0.1.176,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09572,2026-02-03 05:40:00,132.204.200.78,10.0.3.246,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09573,2026-02-03 05:45:00,221.202.146.191,10.0.4.33,File Access,No IOC Match,,,,,,,,,No Match
EVT09574,2026-02-03 05:50:00,147.246.127.21,10.0.7.74,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09575,2026-02-03 05:55:00,50.230.104.255,10.0.2.145,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09576,2026-02-03 06:00:00,85.216.190.173,10.0.9.57,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09577,2026-02-03 06:05:00,211.15.133.104,10.0.5.58,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09578,2026-02-03 06:10:00,199.2.104.74,10.0.1.1,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT09579,2026-02-03 06:15:00,109.179.2.113,10.0.8.83,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09580,2026-02-03 06:20:00,174.174.1.206,10.0.9.202,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09581,2026-02-03 06:25:00,158.16.252.223,10.0.5.230,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09582,2026-02-03 06:30:00,210.112.247.99,10.0.6.120,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09583,2026-02-03 06:35:00,199.84.167.250,10.0.8.117,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09584,2026-02-03 06:40:00,223.143.178.125,10.0.5.34,Privilege Escalation,No IOC Match,,,,,,,,,No Match
EVT09585,2026-02-03 06:45:00,208.230.154.215,10.0.2.80,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09586,2026-02-03 06:50:00,68.49.169.245,10.0.6.121,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09587,2026-02-03 06:55:00,189.190.4.126,10.0.9.70,Login Success,No IOC Match,,,,,,,,,No Match
EVT09588,2026-02-03 07:00:00,162.193.189.212,10.0.8.98,Failed Login,No IOC Match,,,,,,,,,No Match
EVT09589,2026-02-03 07:05:00,44.184.46.36,10.0.0.239,Phishing Email,No IOC Match,,,,,,,,,No Match
EVT09590,2026-02-03 07:10:00,22.4.198.98,10.0.9.90,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09591,2026-02-03 07:15:00,182.141.152.237,10.0.7.248,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09592,2026-02-03 07:20:00,176.192.41.181,10.0.7.235,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09593,2026-02-03 07:25:00,66.158.80.202,10.0.8.87,VPN Connection,No IOC Match,,,,,,,,,No Match
EVT09594,2026-02-03 07:30:00,99.179.197.225,10.0.7.79,File Access,No IOC Match,,,,,,,,,No Match
EVT09595,2026-02-03 07:35:00,100.219.79.248,10.0.3.134,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT09596,2026-02-03 07:40:00,172.123.154.178,10.0.0.190,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09597,2026-02-03 07:45:00,209.50.35.146,10.0.3.222,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09598,2026-02-03 07:50:00,42.101.17.125,10.0.7.110,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09599,2026-02-03 07:55:00,157.108.253.1,10.0.9.69,Port Scan,No IOC Match,,,,,,,,,No Match
EVT09600,2026-02-03 08:00:00,171.7.156.148,10.0.7.101,DDoS Attempt,No IOC Match,,,,,,,,,No Match
EVT09601,2026-02-03 08:05:00,17.172.101.80,10.0.7.15,Suspicious Process Execution,No IOC Match,,,,,,,,,No Match
EVT09602,2026-02-03 08:10:00,200.204.1.135,10.0.2.124,Web Shell Detected,No IOC Match,,,,,,,,,No Match
EVT09603,2026-02-03 08:15:00,154.151.202.248,10.0.9.106,Configuration Change,No IOC Match,,,,,,,,,No Match
EVT09604,2026-02-03 08:20:00,153.222.84.79,10.0.8.69,Lateral Movement Detected,No IOC Match,,,,,,,,,No Match
EVT09605,2026-02-03 08:25:00,162.197.1.175,10.0.4.102,Credential Dumping,No IOC Match,,,,,,,,,No Match
EVT09606,2026-02-03 08:30:00,178.48.60.194,10.0.1.210,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09607,2026-02-03 08:35:00,215.169.234.133,10.0.5.128,Unauthorized Access,No IOC Match,,,,,,,,,No Match
EVT09608,2026-02-03 08:40:00,144.34.251.109,10.0.4.243,Malware Detection,No IOC Match,,,,,,,,,No Match
EVT09609,2026-02-03 08:45:00,48.74.249.30,10.0.7.66,DNS Tunneling Detected,No IOC Match,,,,,,,,,No Match
EVT09610,2026-02-03 08:50:00,206.139.190.95,10.0.3.106,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09611,2026-02-03 08:55:00,209.101.98.232,10.0.4.97,Brute Force,No IOC Match,,,,,,,,,No Match
EVT09612,2026-02-03 09:00:00,205.27.167.34,10.0.4.229,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09613,2026-02-03 09:05:00,194.0.239.223,10.0.8.95,USB Device Connected,No IOC Match,,,,,,,,,No Match
EVT09614,2026-02-03 09:10:00,201.28.160.19,10.0.7.106,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09615,2026-02-03 09:15:00,46.193.65.123,10.0.8.227,SQL Injection Attempt,No IOC Match,,,,,,,,,No Match
EVT09616,2026-02-03 09:20:00,143.144.136.77,10.0.9.249,Account Lockout,No IOC Match,,,,,,,,,No Match
EVT09617,2026-02-03 09:25:00,147.174.124.160,10.0.3.162,Firewall Rule Change,No IOC Match,,,,,,,,,No Match
EVT09618,2026-02-03 09:30:00,197.44.206.68,10.0.9.164,Session Hijacking Attempt,No IOC Match,,,,,,,,,No Match
EVT09619,2026-02-03 09:35:00,213.254.42.17,10.0.1.231,Credential Dumping,No IOC Match,,,,,,,,,No Match
